from_time,to_time,land_type,age_before,age_after,from_cover,to_cover,probability,area_transition,Timestep,TertiaryStratumID,TransitionGroupID,srcClassID,destClassID,Amount20year,probabilityModified,numTimesteps,Amount1year
0,20,6,2,3,2,2,0.0395802098950525,2138400,2010,6,Foret:Mixte Moyenne->Foret:Mixte Vieille [Type],522,523,0.0395802098950525,0.0395802098950525,20,0.0020172031425501613
0,20,6,3,2,2,2,0.616113744075829,2106000,2010,6,Foret:Mixte Vieille->Foret:Mixte Moyenne [Type],523,522,0.616113744075829,0.616113744075829,20,0.04674272543143543
0,20,6,2,2,2,3,0.00314842578710645,170100,2010,6,Foret:Mixte Moyenne->Foret:Coniferes Moyenne [Type],522,532,0.00314842578710645,0.00314842578710645,20,1.576571961585671e-4
0,20,6,2,3,2,3,0.00134932533733133,72900,2010,6,Foret:Mixte Moyenne->Foret:Coniferes Vieille [Type],522,533,0.00134932533733133,0.00134932533733133,20,6.750954595258207e-5
0,20,6,1,1,3,1,0.00408163265306122,16200,2010,6,Foret:Coniferes Jeune->Foret:Feuillus Jeune [Type],531,511,0.00408163265306122,0.00408163265306122,20,2.044783540273709e-4
0,20,6,2,1,3,1,0.00296515937731653,32400,2010,6,Foret:Coniferes Moyenne->Foret:Feuillus Jeune [Type],532,511,0.00296515937731653,0.00296515937731653,20,1.484671862471698e-4
0,20,6,2,2,3,1,7.41289844329133e-4,8100,2010,6,Foret:Coniferes Moyenne->Foret:Feuillus Moyenne [Type],532,512,7.41289844329133e-4,7.41289844329133e-4,20,3.7077549385866604e-5
0,20,6,3,2,3,1,0.0380710659898477,243000,2010,6,Foret:Coniferes Vieille->Foret:Feuillus Moyenne [Type],533,512,0.0380710659898477,0.0380710659898477,20,0.0019388532018866922
0,20,6,3,3,3,1,0.0126903553299492,81000,2010,6,Foret:Coniferes Vieille->Foret:Feuillus Vieille [Type],533,513,0.0126903553299492,0.0126903553299492,20,6.383744362552513e-4
0,20,6,1,1,3,2,0.802040816326531,3183300,2010,6,Foret:Coniferes Jeune->Foret:Mixte Jeune [Type],531,521,0.802040816326531,0.802040816326531,20,0.07779221790918045
